qid,vid,duration_sec,audio_duration_sec,gt_duration_sec,duration_bin,condition,replicate,random_seed,gt_token_count,valid_token_count,effective_accessible_tokens,effective_distractor_count,center_hit10_1s,center_hit10_2s,positive_overlap_candidate_top10,oracle10_iou05,oracle10_iou07,r1_iou05,r1_iou07,top1_iou07_success,final_center_error_sec,final_width_gt_ratio
kLYCjD6vWI4_1,kLYCjD6vWI4,300.0,300.0,95.0,20s+,HARD_100,0,,227,300,300,73,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.2
kLYCjD6vWI4_2,kLYCjD6vWI4,300.0,300.0,9.0,5-10s,HARD_100,0,,9,300,300,291,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,255.5,3.5555555555555554
kLYCjD6vWI4_3,kLYCjD6vWI4,300.0,300.0,6.0,5-10s,HARD_100,0,,6,300,300,294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,1.6666666666666667
kXjzsroVTtw_1,kXjzsroVTtw,92.0,92.0,1.0,0-2s,HARD_100,0,,1,92,92,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,2.0
kdflh3akyH8_1,kdflh3akyH8,99.0,99.0,2.0,2-5s,HARD_100,0,,2,99,99,97,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0
kgjNIDmO8a8_1,kgjNIDmO8a8,300.0,300.0,6.0,5-10s,HARD_100,0,,11,300,300,289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0
kx6Rj4MDIAw_1,kx6Rj4MDIAw,267.0,267.0,9.0,5-10s,HARD_100,0,,22,267,267,245,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.8888888888888888
kx6Rj4MDIAw_2,kx6Rj4MDIAw,267.0,267.0,8.0,5-10s,HARD_100,0,,8,267,267,259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0
lHh0SwUhP8U_1,lHh0SwUhP8U,266.0,266.0,8.0,5-10s,HARD_100,0,,13,266,266,253,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,2.5
lTfNLKEy1RU_1,lTfNLKEy1RU,181.0,181.0,10.0,10-20s,HARD_100,0,,10,181,181,171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,0.6
lTfNLKEy1RU_2,lTfNLKEy1RU,181.0,181.0,2.0,2-5s,HARD_100,0,,2,181,181,179,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,165.5,2.5
lVr-PxhZo8s_1,lVr-PxhZo8s,69.0,69.0,2.0,2-5s,HARD_100,0,,2,69,69,67,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
lVr-PxhZo8s_2,lVr-PxhZo8s,69.0,69.0,66.0,20s+,HARD_100,0,,66,69,69,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.5,0.13636363636363635
lVr-PxhZo8s_3,lVr-PxhZo8s,69.0,69.0,1.0,0-2s,HARD_100,0,,1,69,69,68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0
lX3k5p2I_g0_1,lX3k5p2I_g0,300.0,300.0,151.0,20s+,HARD_100,0,,151,300,300,149,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,0.6821192052980133
lYhwCRX2wNc_1,lYhwCRX2wNc,299.0,299.0,12.0,10-20s,HARD_100,0,,12,299,299,287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,168.5,1.75
lYhwCRX2wNc_2,lYhwCRX2wNc,299.0,299.0,92.0,20s+,HARD_100,0,,91,299,299,208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197.5,0.20652173913043478
lfO471Rn61k_1,lfO471Rn61k,299.0,299.0,109.0,20s+,HARD_100,0,,109,299,299,190,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.5,0.23853211009174313
lfO471Rn61k_2,lfO471Rn61k,299.0,299.0,30.0,20s+,HARD_100,0,,72,299,299,227,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4666666666666667
lgwpIImXCWA_1,lgwpIImXCWA,194.0,194.0,6.0,5-10s,HARD_100,0,,16,194,194,178,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0
lgwpIImXCWA_2,lgwpIImXCWA,194.0,194.0,14.0,10-20s,HARD_100,0,,50,194,194,144,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,0.5
lgwpIImXCWA_3,lgwpIImXCWA,194.0,194.0,2.0,2-5s,HARD_100,0,,3,194,194,191,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,2.5
lh801oHGtD4_1,lh801oHGtD4,97.0,97.0,26.0,20s+,HARD_100,0,,56,97,97,41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3076923076923077
lh801oHGtD4_2,lh801oHGtD4,97.0,97.0,3.0,2-5s,HARD_100,0,,9,97,97,88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
lh801oHGtD4_3,lh801oHGtD4,97.0,97.0,4.0,2-5s,HARD_100,0,,4,97,97,93,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,1.5
lmPMhs-9IYE_1,lmPMhs-9IYE,155.0,155.0,92.0,20s+,HARD_100,0,,92,155,155,63,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.5,0.3804347826086957
lmPMhs-9IYE_2,lmPMhs-9IYE,155.0,155.0,4.0,2-5s,HARD_100,0,,4,155,155,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0
lmPMhs-9IYE_3,lmPMhs-9IYE,155.0,155.0,17.0,10-20s,HARD_100,0,,42,155,155,113,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,0.6470588235294118
lq9RvAA4mqY_1,lq9RvAA4mqY,300.0,300.0,126.0,20s+,HARD_100,0,,126,300,300,174,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,28.5,0.9603174603174603
lrKGCtSsAkA_1,lrKGCtSsAkA,240.0,240.0,5.0,5-10s,HARD_100,0,,9,240,240,231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.5,7.0
lrKGCtSsAkA_2,lrKGCtSsAkA,240.0,240.0,2.0,2-5s,HARD_100,0,,2,240,240,238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,97.0
lrKGCtSsAkA_3,lrKGCtSsAkA,240.0,240.0,1.0,0-2s,HARD_100,0,,1,240,240,239,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,67.0
lrKGCtSsAkA_4,lrKGCtSsAkA,240.0,240.0,1.0,0-2s,HARD_100,0,,1,240,240,239,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,8.0
mSF_FqBtRPs_1,mSF_FqBtRPs,67.0,67.0,4.0,2-5s,HARD_100,0,,4,67,67,63,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5
mSF_FqBtRPs_2,mSF_FqBtRPs,67.0,67.0,22.0,20s+,HARD_100,0,,35,67,67,32,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.36363636363636365
mUGmCSNETcg_1,mUGmCSNETcg,299.0,299.0,45.0,20s+,HARD_100,0,,75,299,299,224,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.6444444444444445
mUGmCSNETcg_2,mUGmCSNETcg,299.0,299.0,227.0,20s+,HARD_100,0,,226,299,299,73,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,91.5,0.16740088105726872
mUGmCSNETcg_3,mUGmCSNETcg,299.0,299.0,32.0,20s+,HARD_100,0,,140,299,299,159,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,56.5,1.21875
mW1EpJYcy_E_1,mW1EpJYcy_E,224.0,224.0,9.0,5-10s,HARD_100,0,,9,224,224,215,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32.0,3.888888888888889
mWqH2xwjkYA_1,mWqH2xwjkYA,118.0,118.0,4.0,2-5s,HARD_100,0,,31,118,118,87,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.5
mYQrjcYNrW0_1,mYQrjcYNrW0,202.0,202.0,20.0,20s+,HARD_100,0,,20,202,202,182,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.15
mYQrjcYNrW0_2,mYQrjcYNrW0,202.0,202.0,165.0,20s+,HARD_100,0,,172,202,202,30,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.5,0.10909090909090909
m_NCf-q4Gn0_1,m_NCf-q4Gn0,243.0,243.0,152.0,20s+,HARD_100,0,,160,243,243,83,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.131578947368421
m_U506sf9p4_1,m_U506sf9p4,212.0,212.0,11.0,10-20s,HARD_100,0,,11,212,212,201,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.7272727272727273
m_U506sf9p4_2,m_U506sf9p4,212.0,212.0,2.0,2-5s,HARD_100,0,,2,212,212,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0
m_U506sf9p4_3,m_U506sf9p4,212.0,212.0,2.0,2-5s,HARD_100,0,,2,212,212,210,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,3.5
m_U506sf9p4_4,m_U506sf9p4,212.0,212.0,3.0,2-5s,HARD_100,0,,3,212,212,209,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,3.6666666666666665
m_U506sf9p4_5,m_U506sf9p4,212.0,212.0,61.0,20s+,HARD_100,0,,61,212,212,151,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.5,0.39344262295081966
maVYiednkSg_1,maVYiednkSg,142.0,142.0,46.0,20s+,HARD_100,0,,89,142,142,53,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.43478260869565216
maVYiednkSg_2,maVYiednkSg,142.0,142.0,5.0,5-10s,HARD_100,0,,10,142,142,132,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6
maVYiednkSg_3,maVYiednkSg,142.0,142.0,46.0,20s+,HARD_100,0,,46,142,142,96,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,6.5,0.6739130434782609
maVYiednkSg_4,maVYiednkSg,142.0,142.0,12.0,10-20s,HARD_100,0,,12,142,142,130,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.8333333333333334
mlnUJH4BQnk_1,mlnUJH4BQnk,150.0,150.0,26.0,20s+,HARD_100,0,,47,150,150,103,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,0.19230769230769232
n-JyOqYSLQM_1,n-JyOqYSLQM,299.0,299.0,6.0,5-10s,HARD_100,0,,6,299,299,293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.5,4.833333333333333
n-JyOqYSLQM_2,n-JyOqYSLQM,299.0,299.0,2.0,2-5s,HARD_100,0,,2,299,299,297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,4.5
n74IYuCe_ms_1,n74IYuCe_ms,144.0,144.0,5.0,5-10s,HARD_100,0,,16,144,144,128,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.4
nD1K1Zo0qrM_1,nD1K1Zo0qrM,299.0,299.0,16.0,10-20s,HARD_100,0,,27,299,299,272,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.5625
nD1K1Zo0qrM_2,nD1K1Zo0qrM,299.0,299.0,16.0,10-20s,HARD_100,0,,41,299,299,258,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.5,0.875
nD1K1Zo0qrM_3,nD1K1Zo0qrM,299.0,299.0,72.0,20s+,HARD_100,0,,224,299,299,75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.2916666666666667
nD1K1Zo0qrM_4,nD1K1Zo0qrM,299.0,299.0,7.0,5-10s,HARD_100,0,,7,299,299,292,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,99.0,12.428571428571429
nD1K1Zo0qrM_5,nD1K1Zo0qrM,299.0,299.0,16.0,10-20s,HARD_100,0,,16,299,299,283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,118.0,4.5
nLtNjMimLE0_1,nLtNjMimLE0,299.0,299.0,4.0,2-5s,HARD_100,0,,4,299,299,295,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,183.0,6.5
nLtNjMimLE0_2,nLtNjMimLE0,299.0,299.0,16.0,10-20s,HARD_100,0,,22,299,299,277,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.4375
iOCpICiu4LA_1,iOCpICiu4LA,299.0,299.0,6.0,5-10s,FULL_ACCESS,0,,6,299,299,293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,2.1666666666666665
iOCpICiu4LA_2,iOCpICiu4LA,299.0,299.0,3.0,2-5s,FULL_ACCESS,0,,3,299,299,296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.333333333333333
iOCpICiu4LA_3,iOCpICiu4LA,299.0,299.0,6.0,5-10s,FULL_ACCESS,0,,10,299,299,289,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5
ii3Geza3hAU_1,ii3Geza3hAU,255.0,255.0,20.0,20s+,FULL_ACCESS,0,,48,255,255,207,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.5,1.25
ilspW7JRjAg_1,ilspW7JRjAg,208.0,208.0,1.0,0-2s,FULL_ACCESS,0,,1,208,208,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.5,38.0
ilspW7JRjAg_2,ilspW7JRjAg,208.0,208.0,10.0,10-20s,FULL_ACCESS,0,,33,208,208,175,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.5,0.7
inSvboaSRwA_1,inSvboaSRwA,299.0,299.0,15.0,10-20s,FULL_ACCESS,0,,15,299,299,284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667
inSvboaSRwA_2,inSvboaSRwA,299.0,299.0,1.0,0-2s,FULL_ACCESS,0,,1,299,299,298,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,216.0,9.0
inSvboaSRwA_3,inSvboaSRwA,299.0,299.0,20.0,20s+,FULL_ACCESS,0,,46,299,299,253,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6
j1AiqT5oHZc_1,j1AiqT5oHZc,183.0,183.0,108.0,20s+,FULL_ACCESS,0,,126,183,183,57,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.1388888888888889
j1AiqT5oHZc_2,j1AiqT5oHZc,183.0,183.0,129.0,20s+,FULL_ACCESS,0,,156,183,183,27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.20155038759689922
j1AiqT5oHZc_3,j1AiqT5oHZc,183.0,183.0,5.0,5-10s,FULL_ACCESS,0,,9,183,183,174,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8
jOYvIISk--4_1,jOYvIISk--4,299.0,299.0,13.0,10-20s,FULL_ACCESS,0,,42,299,299,257,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.1538461538461537
jOYvIISk--4_2,jOYvIISk--4,299.0,299.0,5.0,5-10s,FULL_ACCESS,0,,10,299,299,289,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,131.0,4.4
jf4iyQPJSvk_1,jf4iyQPJSvk,155.0,155.0,109.0,20s+,FULL_ACCESS,0,,109,155,155,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.5,0.12844036697247707
jf4iyQPJSvk_2,jf4iyQPJSvk,155.0,155.0,90.0,20s+,FULL_ACCESS,0,,90,155,155,65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59.5,0.1
jf4iyQPJSvk_3,jf4iyQPJSvk,155.0,155.0,36.0,20s+,FULL_ACCESS,0,,35,155,155,120,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.8055555555555556
jid4t-FzUn0_1,jid4t-FzUn0,163.0,163.0,2.0,2-5s,FULL_ACCESS,0,,7,163,163,156,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.5
jid4t-FzUn0_2,jid4t-FzUn0,163.0,163.0,18.0,10-20s,FULL_ACCESS,0,,42,163,163,121,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,1.2222222222222223
jid4t-FzUn0_3,jid4t-FzUn0,163.0,163.0,3.0,2-5s,FULL_ACCESS,0,,3,163,163,160,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,110.5,1.3333333333333333
jinJkonlrWc_1,jinJkonlrWc,300.0,300.0,73.0,20s+,FULL_ACCESS,0,,182,300,300,118,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.5,0.1643835616438356
jj2RyNDj7no_1,jj2RyNDj7no,300.0,300.0,15.0,10-20s,FULL_ACCESS,0,,15,300,300,285,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.8
jj2RyNDj7no_2,jj2RyNDj7no,300.0,300.0,54.0,20s+,FULL_ACCESS,0,,73,300,300,227,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8.5,0.8333333333333334
jjfUaMQaG1A_1,jjfUaMQaG1A,300.0,300.0,5.0,5-10s,FULL_ACCESS,0,,5,300,300,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.4
jjfUaMQaG1A_2,jjfUaMQaG1A,300.0,300.0,1.0,0-2s,FULL_ACCESS,0,,2,300,300,298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,176.0,9.0
jjfUaMQaG1A_3,jjfUaMQaG1A,300.0,300.0,5.0,5-10s,FULL_ACCESS,0,,6,300,300,294,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8
jlwe9jtu5Gw_1,jlwe9jtu5Gw,63.0,63.0,3.0,2-5s,FULL_ACCESS,0,,3,63,63,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
jlwe9jtu5Gw_2,jlwe9jtu5Gw,63.0,63.0,2.0,2-5s,FULL_ACCESS,0,,3,63,63,60,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.5
jlwe9jtu5Gw_3,jlwe9jtu5Gw,63.0,63.0,3.0,2-5s,FULL_ACCESS,0,,8,63,63,55,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,1.0
jlwe9jtu5Gw_4,jlwe9jtu5Gw,63.0,63.0,5.0,5-10s,FULL_ACCESS,0,,5,63,63,58,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,43.0,0.6
k1QxQ4jJaEQ_1,k1QxQ4jJaEQ,299.0,299.0,53.0,20s+,FULL_ACCESS,0,,64,299,299,235,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,103.5,0.8113207547169812
k4XyfaWVLEY_1,k4XyfaWVLEY,230.0,230.0,5.0,5-10s,FULL_ACCESS,0,,5,230,230,225,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,76.0,2.2
k4XyfaWVLEY_2,k4XyfaWVLEY,230.0,230.0,54.0,20s+,FULL_ACCESS,0,,81,230,230,149,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.14814814814814814
kEP-BwMarf8_1,kEP-BwMarf8,234.0,234.0,131.0,20s+,FULL_ACCESS,0,,196,234,234,38,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,10.5,0.183206106870229
kF1KWybdRpM_1,kF1KWybdRpM,107.0,107.0,31.0,20s+,FULL_ACCESS,0,,40,107,107,67,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.5,0.5161290322580645
kHIe4CfaccQ_1,kHIe4CfaccQ,112.0,112.0,34.0,20s+,FULL_ACCESS,0,,47,112,112,65,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,0.11764705882352941
kHIe4CfaccQ_2,kHIe4CfaccQ,112.0,112.0,2.0,2-5s,FULL_ACCESS,0,,2,112,112,110,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,8.0
kLYCjD6vWI4_1,kLYCjD6vWI4,300.0,300.0,95.0,20s+,FULL_ACCESS,0,,227,300,300,73,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.2
kLYCjD6vWI4_2,kLYCjD6vWI4,300.0,300.0,9.0,5-10s,FULL_ACCESS,0,,9,300,300,291,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,255.5,3.5555555555555554
kLYCjD6vWI4_3,kLYCjD6vWI4,300.0,300.0,6.0,5-10s,FULL_ACCESS,0,,6,300,300,294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,121.0,1.6666666666666667
kXjzsroVTtw_1,kXjzsroVTtw,92.0,92.0,1.0,0-2s,FULL_ACCESS,0,,1,92,92,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.5,2.0
kdflh3akyH8_1,kdflh3akyH8,99.0,99.0,2.0,2-5s,FULL_ACCESS,0,,2,99,99,97,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0
kgjNIDmO8a8_1,kgjNIDmO8a8,300.0,300.0,6.0,5-10s,FULL_ACCESS,0,,11,300,300,289,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,43.0
kx6Rj4MDIAw_1,kx6Rj4MDIAw,267.0,267.0,9.0,5-10s,FULL_ACCESS,0,,22,267,267,245,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,0.8888888888888888
kx6Rj4MDIAw_2,kx6Rj4MDIAw,267.0,267.0,8.0,5-10s,FULL_ACCESS,0,,8,267,267,259,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,1.0
lHh0SwUhP8U_1,lHh0SwUhP8U,266.0,266.0,8.0,5-10s,FULL_ACCESS,0,,13,266,266,253,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,123.0,2.5
lTfNLKEy1RU_1,lTfNLKEy1RU,181.0,181.0,10.0,10-20s,FULL_ACCESS,0,,10,181,181,171,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,143.0,0.6
lTfNLKEy1RU_2,lTfNLKEy1RU,181.0,181.0,2.0,2-5s,FULL_ACCESS,0,,2,181,181,179,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,165.5,2.5
lVr-PxhZo8s_1,lVr-PxhZo8s,69.0,69.0,2.0,2-5s,FULL_ACCESS,0,,2,69,69,67,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
lVr-PxhZo8s_2,lVr-PxhZo8s,69.0,69.0,66.0,20s+,FULL_ACCESS,0,,66,69,69,3,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,30.5,0.13636363636363635
lVr-PxhZo8s_3,lVr-PxhZo8s,69.0,69.0,1.0,0-2s,FULL_ACCESS,0,,1,69,69,68,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,6.0
lX3k5p2I_g0_1,lX3k5p2I_g0,300.0,300.0,151.0,20s+,FULL_ACCESS,0,,151,300,300,149,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,0.6821192052980133
lYhwCRX2wNc_1,lYhwCRX2wNc,299.0,299.0,12.0,10-20s,FULL_ACCESS,0,,12,299,299,287,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,168.5,1.75
lYhwCRX2wNc_2,lYhwCRX2wNc,299.0,299.0,92.0,20s+,FULL_ACCESS,0,,91,299,299,208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,197.5,0.20652173913043478
lfO471Rn61k_1,lfO471Rn61k,299.0,299.0,109.0,20s+,FULL_ACCESS,0,,109,299,299,190,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.5,0.23853211009174313
lfO471Rn61k_2,lfO471Rn61k,299.0,299.0,30.0,20s+,FULL_ACCESS,0,,72,299,299,227,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.4666666666666667
lgwpIImXCWA_1,lgwpIImXCWA,194.0,194.0,6.0,5-10s,FULL_ACCESS,0,,16,194,194,178,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0
lgwpIImXCWA_2,lgwpIImXCWA,194.0,194.0,14.0,10-20s,FULL_ACCESS,0,,50,194,194,144,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,0.5
lgwpIImXCWA_3,lgwpIImXCWA,194.0,194.0,2.0,2-5s,FULL_ACCESS,0,,3,194,194,191,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,2.5
lh801oHGtD4_1,lh801oHGtD4,97.0,97.0,26.0,20s+,FULL_ACCESS,0,,56,97,97,41,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.3076923076923077
lh801oHGtD4_2,lh801oHGtD4,97.0,97.0,3.0,2-5s,FULL_ACCESS,0,,9,97,97,88,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
lh801oHGtD4_3,lh801oHGtD4,97.0,97.0,4.0,2-5s,FULL_ACCESS,0,,4,97,97,93,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,86.0,1.5
lmPMhs-9IYE_1,lmPMhs-9IYE,155.0,155.0,92.0,20s+,FULL_ACCESS,0,,92,155,155,63,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,28.5,0.3804347826086957
lmPMhs-9IYE_2,lmPMhs-9IYE,155.0,155.0,4.0,2-5s,FULL_ACCESS,0,,4,155,155,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,6.0
lmPMhs-9IYE_3,lmPMhs-9IYE,155.0,155.0,17.0,10-20s,FULL_ACCESS,0,,42,155,155,113,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.5,0.6470588235294118
lq9RvAA4mqY_1,lq9RvAA4mqY,300.0,300.0,126.0,20s+,FULL_ACCESS,0,,126,300,300,174,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,28.5,0.9603174603174603
lrKGCtSsAkA_1,lrKGCtSsAkA,240.0,240.0,5.0,5-10s,FULL_ACCESS,0,,9,240,240,231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87.5,7.0
lrKGCtSsAkA_2,lrKGCtSsAkA,240.0,240.0,2.0,2-5s,FULL_ACCESS,0,,2,240,240,238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,129.0,97.0
lrKGCtSsAkA_3,lrKGCtSsAkA,240.0,240.0,1.0,0-2s,FULL_ACCESS,0,,1,240,240,239,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,83.0,67.0
lrKGCtSsAkA_4,lrKGCtSsAkA,240.0,240.0,1.0,0-2s,FULL_ACCESS,0,,1,240,240,239,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.5,8.0
mSF_FqBtRPs_1,mSF_FqBtRPs,67.0,67.0,4.0,2-5s,FULL_ACCESS,0,,4,67,67,63,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5
