qid,duration_bin,cohort,condition,replicate,full_hit,intervention_hit,transition
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
m_U506sf9p4_4,2-5s,control,REMOVE_HARD,0,1,1,both_hit
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
n-JyOqYSLQM_2,2-5s,control,REMOVE_HARD,0,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
nLtNjMimLE0_1,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,2,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,3,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,4,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,5,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,6,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,7,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,8,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_RANDOM,9,1,1,both_hit
nU-AI3Cmc3M_1,2-5s,harmful,REMOVE_HARD,0,1,1,both_hit
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,0,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,1,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,2,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,3,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,4,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,5,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,6,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,7,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,8,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_RANDOM,9,1,0,hit_to_miss
nlC4UI4hZ60_2,2-5s,control,REMOVE_HARD,0,1,0,hit_to_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
o7-X8DAToGc_1,2-5s,control,REMOVE_HARD,0,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,0,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,1,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,2,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,3,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,4,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,5,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,6,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,7,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,8,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_RANDOM,9,0,0,both_miss
o7-X8DAToGc_2,2-5s,control,REMOVE_HARD,0,0,0,both_miss
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
oN0IcZaHD_8_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,0,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,1,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,2,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,3,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,4,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,5,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,6,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,7,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,8,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_RANDOM,9,1,1,both_hit
oNHCc_izsDE_1,0-2s,harmful,REMOVE_HARD,0,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
os_2U4xqTqw_1,2-5s,control,REMOVE_HARD,0,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
os_2U4xqTqw_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,0,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,1,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,2,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,3,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,4,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,5,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,6,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,7,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,8,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_RANDOM,9,1,1,both_hit
os_2U4xqTqw_3,0-2s,control,REMOVE_HARD,0,1,0,hit_to_miss
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,2,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,3,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,4,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,5,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,6,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,7,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,8,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_RANDOM,9,1,1,both_hit
os_2U4xqTqw_4,2-5s,harmful,REMOVE_HARD,0,1,1,both_hit
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
p9qRTh4BmSE_1,2-5s,harmful,REMOVE_HARD,0,0,1,miss_to_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
p9qRTh4BmSE_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
pCQEWAFGEjc_1,2-5s,control,REMOVE_HARD,0,1,1,both_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,0,0,1,miss_to_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,2,0,1,miss_to_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,4,0,1,miss_to_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,5,0,1,miss_to_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,6,0,1,miss_to_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,7,0,1,miss_to_hit
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
pCQEWAFGEjc_2,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
pHYkWkZ4guE_3,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,0,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,1,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,2,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,3,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,4,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,5,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,6,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,7,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,8,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_RANDOM,9,1,1,both_hit
pI_kPedctoo_1,0-2s,control,REMOVE_HARD,0,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
pO8kbg9IJnc_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
pO8kbg9IJnc_3,2-5s,control,REMOVE_HARD,0,1,1,both_hit
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
paf0nyjg1Js_1,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
paf0nyjg1Js_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,0,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,1,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,2,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,3,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,4,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,5,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,6,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,7,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,8,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_RANDOM,9,0,0,both_miss
pgq2KPX5_SA_2,2-5s,harmful,REMOVE_HARD,0,0,0,both_miss
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
pgq2KPX5_SA_4,2-5s,control,REMOVE_HARD,0,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
ptIksg9KEac_2,2-5s,control,REMOVE_HARD,0,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,0,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,1,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,2,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,3,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,4,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,5,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,6,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,7,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,8,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_RANDOM,9,1,1,both_hit
ptIksg9KEac_3,0-2s,control,REMOVE_HARD,0,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,0,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,1,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,2,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,3,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,4,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,5,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,6,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,7,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,8,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_RANDOM,9,1,1,both_hit
q1ivQ_2fddk_3,2-5s,harmful,REMOVE_HARD,0,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,0,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,1,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,2,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,3,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,4,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,5,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,6,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,7,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,8,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_RANDOM,9,1,1,both_hit
q3SEOW2m4WY_1,2-5s,control,REMOVE_HARD,0,1,1,both_hit
